Date,Open,High,Low,Close,Adj Close,Volume
2012-02-22,8.826667,8.856667,8.720000,8.740000,7.269014,6258900
2012-02-23,8.753333,8.800000,8.656667,8.753333,7.280100,4675800
2012-02-24,8.770000,8.933333,8.730000,8.896667,7.399313,3666600
2012-02-27,8.820000,8.966667,8.733333,8.930000,7.427035,3421800
2012-02-28,8.943333,8.943333,8.840000,8.876667,7.382679,5824500
2012-02-29,8.916667,8.996667,8.770000,8.780000,7.302283,5609400
2012-03-01,8.796667,8.906667,8.730000,8.770000,7.293965,6706500
2012-03-02,8.786667,8.820000,8.690000,8.703333,7.238516,4115100
2012-03-05,8.720000,8.766667,8.666667,8.716667,7.249609,4871100
2012-03-06,8.623333,8.660000,8.470000,8.490000,7.061088,4461300
2012-03-07,8.510000,8.556667,8.470000,8.546667,7.108220,4158900
2012-03-08,8.613333,8.663333,8.563333,8.650000,7.194160,3120900
2012-03-09,8.663333,8.793333,8.636667,8.710000,7.244064,3284400
2012-03-12,8.693333,8.740000,8.593333,8.613333,7.163665,5193600
2012-03-13,8.650000,8.910000,8.646667,8.906667,7.407628,5910000
2012-03-14,8.910000,8.950000,8.810000,8.830000,7.343864,3011400
2012-03-15,8.853333,8.946667,8.780000,8.916667,7.415947,3603900
2012-03-16,8.950000,8.983333,8.840000,8.870000,7.377136,5134200
2012-03-19,8.913333,8.996667,8.803333,8.933333,7.429808,2803200
2012-03-20,8.900000,8.956667,8.856667,8.906667,7.407628,4842000
2012-03-21,8.940000,8.980000,8.810000,8.950000,7.443669,4098600
2012-03-22,8.873333,8.990000,8.846667,8.960000,7.451986,5219400
2012-03-23,8.933333,8.946667,8.733333,8.880000,7.385450,4339500
2012-03-26,8.963333,9.063333,8.910000,9.060000,7.535155,4341600
2012-03-27,9.070000,9.113333,8.860000,8.870000,7.377136,3997800
2012-03-28,8.846667,8.916667,8.753333,8.806667,7.324461,5582400
2012-03-29,8.743333,8.756667,8.560000,8.606667,7.158122,7260900
2012-03-30,8.646667,8.693333,8.560000,8.633333,7.180300,4929300
2012-04-02,8.606667,8.706667,8.560000,8.643333,7.188615,6919500
2012-04-03,8.613333,8.653333,8.510000,8.576667,7.133170,4734600
2012-04-04,8.480000,8.530000,8.406667,8.406667,6.991782,4289700
2012-04-05,8.356667,8.563333,8.356667,8.506667,7.074952,10731300
2012-04-09,8.373333,8.493333,8.363333,8.450000,7.027823,3875100
2012-04-10,8.390000,8.396667,8.163333,8.196667,6.817126,9787200
2012-04-11,8.296667,8.350000,8.230000,8.243333,6.855938,6941100
2012-04-12,8.236667,8.326667,8.190000,8.316667,6.916929,3399000
2012-04-13,8.273333,8.316667,8.190000,8.190000,6.811582,3102900
2012-04-16,8.240000,8.243333,8.133333,8.143333,6.772769,3719400
2012-04-17,8.200000,8.290000,8.170000,8.260000,6.869799,5746200
2012-04-18,8.206667,8.296667,8.200000,8.236667,6.850393,4653900
2012-04-19,8.243333,8.300000,8.190000,8.233333,6.847621,4884300
2012-04-20,8.270000,8.376667,8.250000,8.346667,6.941882,7036500
2012-04-23,8.243333,8.363333,8.240000,8.340000,6.936336,7575300
2012-04-24,8.333333,8.510000,8.333333,8.443333,7.022278,9607200
2012-04-25,8.336667,8.503333,8.330000,8.373333,6.964058,13475100
2012-04-26,8.320000,8.396667,8.250000,8.356667,6.950196,7696200
2012-04-27,8.400000,8.433333,8.350000,8.380000,6.969602,8177700
2012-04-30,8.356667,8.356667,8.150000,8.190000,6.811582,9803400
2012-05-01,8.170000,8.260000,8.143333,8.146667,6.775540,6987900
2012-05-02,8.106667,8.106667,8.000000,8.030000,6.678509,5778900
2012-05-03,8.040000,8.056667,7.746667,7.890000,6.562072,11528400
2012-05-04,7.840000,7.970000,7.840000,7.890000,6.562072,9299100
2012-05-07,7.826667,7.893333,7.766667,7.813333,6.498310,7967700
2012-05-08,7.743333,7.893333,7.693333,7.883333,6.556527,10479900
2012-05-09,7.786667,8.040000,7.770000,8.020000,6.670196,14965200
2012-05-10,8.066667,8.076667,7.873333,7.910000,6.578708,9078300
2012-05-11,7.806667,7.890000,7.733333,7.786667,6.476130,6084300
2012-05-14,7.713333,7.893333,7.666667,7.853333,6.531577,10080600
2012-05-15,7.826667,7.940000,7.806667,7.893333,6.564846,8738100
2012-05-16,7.953333,7.970000,7.703333,7.706667,6.409595,7066200
2012-05-17,7.696667,7.793333,7.666667,7.666667,6.376328,8145300
2012-05-18,7.713333,7.850000,7.306667,7.330000,6.096324,32240400
2012-05-21,7.200000,7.656667,7.193333,7.593333,6.315336,23736000
2012-05-22,7.590000,7.656667,7.396667,7.440000,6.187811,12266100
2012-05-23,7.266667,7.320000,7.160000,7.270000,6.046422,23794800
2012-05-24,7.296667,7.310000,7.186667,7.266667,6.043650,9197700
2012-05-25,7.280000,7.410000,7.230000,7.353333,6.115730,8851800
2012-05-29,7.426667,7.530000,7.313333,7.406667,6.160086,7087200
2012-05-30,7.350000,7.353333,7.253333,7.270000,6.046422,8350200
2012-05-31,7.293333,7.343333,7.196667,7.293333,6.065828,6740700
2012-06-01,7.163333,7.193333,7.106667,7.126667,5.927212,7815600
2012-06-04,7.116667,7.196667,7.083333,7.130000,5.929985,5537700
2012-06-05,7.123333,7.323333,7.110000,7.286667,6.060283,6290700
2012-06-06,7.316667,7.450000,7.270000,7.413333,6.165631,10069500
2012-06-07,7.396667,7.463333,7.333333,7.370000,6.129592,8765100
2012-06-08,7.390000,7.406667,7.283333,7.373333,6.132364,8291400
2012-06-11,7.373333,7.396667,7.136667,7.146667,5.943846,8568600
2012-06-12,7.183333,7.253333,7.083333,7.240000,6.021473,7668900
2012-06-13,7.150000,7.196667,7.080000,7.110000,5.913352,7240800
2012-06-14,7.126667,7.180000,7.063333,7.090000,5.896718,7713600
2012-06-15,7.090000,7.166667,7.010000,7.160000,5.954936,6076500
2012-06-18,7.146667,7.260000,7.110000,7.226667,6.010383,5306400
2012-06-19,7.273333,7.400000,7.253333,7.383333,6.140682,5875800
2012-06-20,7.383333,7.500000,7.340000,7.413333,6.165631,6489000
2012-06-21,7.446667,7.453333,7.170000,7.183333,5.974341,4899000
2012-06-22,7.193333,7.276667,7.166667,7.256667,6.035332,7384800
2012-06-25,7.146667,7.196667,7.060000,7.080000,5.888399,4099500
2012-06-26,7.116667,7.136667,7.016667,7.096667,5.902262,4864500
2012-06-27,7.126667,7.223333,7.063333,7.206667,5.993748,4159200
2012-06-28,7.156667,7.290000,7.120000,7.286667,6.060283,3361800
2012-06-29,7.426667,7.576667,7.383333,7.556667,6.284842,7185000
2012-07-02,7.593333,7.640000,7.516667,7.630000,6.345832,5084700
2012-07-03,7.616667,7.640000,7.570000,7.586667,6.309793,1531800
2012-07-05,7.553333,7.613333,7.500000,7.516667,6.251574,3290100
2012-07-06,7.450000,7.463333,7.353333,7.406667,6.160086,3054300
2012-07-09,7.363333,7.403333,7.250000,7.283333,6.057510,4213200
2012-07-10,7.316667,7.400000,7.193333,7.220000,6.004838,3660900
2012-07-11,7.226667,7.393333,7.216667,7.366667,6.126819,3738900
2012-07-12,7.296667,7.370000,7.206667,7.346667,6.110185,3026700
2012-07-13,7.350000,7.563333,7.336667,7.520000,6.254345,3971700
2012-07-16,7.510000,7.590000,7.446667,7.503333,6.240484,2994600
2012-07-17,7.603333,7.603333,7.473333,7.586667,6.309793,2484300
2012-07-18,7.560000,7.660000,7.543333,7.633333,6.348602,2507100
2012-07-19,7.640000,7.676667,7.540000,7.603333,6.323654,3038700
2012-07-20,7.520000,7.526667,7.383333,7.456667,6.201672,2885100
2012-07-23,7.350000,7.413333,7.303333,7.383333,6.140682,2397900
2012-07-24,7.370000,7.426667,7.243333,7.276667,6.051967,4797300
2012-07-25,7.600000,7.750000,7.476667,7.623333,6.340287,9130200
2012-07-26,7.756667,7.770000,7.676667,7.736667,6.434547,4880400
2012-07-27,7.810000,7.833333,7.710000,7.750000,6.445635,7113600
2012-07-30,7.743333,7.820000,7.636667,7.720000,6.420684,4416900
2012-07-31,7.653333,7.653333,7.500000,7.566667,6.293159,7178100
2012-08-01,7.616667,7.710000,7.540000,7.596667,6.318110,6270000
2012-08-02,7.556667,7.620000,7.450000,7.543333,6.273751,5689800
2012-08-03,7.690000,7.803333,7.640000,7.653333,6.365238,5905500
2012-08-06,7.690000,7.780000,7.683333,7.716667,6.417914,2716800
2012-08-07,7.770000,7.866667,7.743333,7.796667,6.484447,2994300
2012-08-08,7.730000,7.823333,7.730000,7.760000,6.453953,3321000
2012-08-09,7.740000,7.790000,7.696667,7.763333,6.456725,2273700
2012-08-10,7.733333,7.793333,7.720000,7.786667,6.476130,2491800
2012-08-13,7.793333,7.840000,7.736667,7.793333,6.481676,2553300
2012-08-14,7.810000,7.843333,7.700000,7.726667,6.426229,2802600
2012-08-15,7.713333,7.793333,7.713333,7.766667,6.459498,2283900
2012-08-16,7.740000,7.826667,7.716667,7.806667,6.492764,4157100
2012-08-17,7.816667,7.913333,7.763333,7.863333,6.539895,3803400
2012-08-20,7.883333,7.893333,7.820000,7.846667,6.526031,2761200
2012-08-21,7.890000,8.043333,7.830000,7.906667,6.575934,5283000
2012-08-22,7.876667,7.876667,7.676667,7.730000,6.429001,4491900
2012-08-23,7.706667,7.723333,7.610000,7.623333,6.340287,3832200
2012-08-24,7.586667,7.626667,7.496667,7.590000,6.312565,4996800
2012-08-27,7.640000,7.690000,7.600000,7.633333,6.348602,2934600
2012-08-28,7.620000,7.750000,7.603333,7.696667,6.401279,3579900
2012-08-29,7.716667,7.733333,7.643333,7.666667,6.376328,3513900
2012-08-30,7.603333,7.623333,7.540000,7.596667,6.318110,3032400
2012-08-31,7.603333,7.646667,7.533333,7.623333,6.340287,3640200
2012-09-04,7.596667,7.766667,7.586667,7.750000,6.445635,3446400
2012-09-05,7.763333,7.776667,7.666667,7.760000,6.453953,3865500
2012-09-06,7.810000,7.920000,7.773333,7.910000,6.578708,3309300
2012-09-07,7.920000,7.976667,7.893333,7.910000,6.578708,3451800
2012-09-10,7.870000,7.983333,7.840000,7.863333,6.539895,2411100
2012-09-11,7.840000,7.966667,7.830000,7.886667,6.559300,3637800
2012-09-12,7.850000,7.940000,7.833333,7.936667,6.637354,2702700
2012-09-13,7.923333,8.086667,7.886667,8.070000,6.748857,3479700
2012-09-14,8.086667,8.166667,8.060000,8.156667,6.821337,4963200
2012-09-17,8.133333,8.150000,7.960000,8.036667,6.720983,4947600
2012-09-18,7.990000,8.013333,7.873333,7.880000,6.589963,3783900
2012-09-19,7.866667,8.006667,7.833333,8.000000,6.690319,5836500
2012-09-20,7.966667,7.976667,7.863333,7.900000,6.606690,4000200
2012-09-21,7.953333,7.976667,7.880000,7.930000,6.631779,5618400
2012-09-24,7.883333,7.966667,7.756667,7.906667,6.612265,4132800
2012-09-25,7.956667,7.960000,7.693333,7.723333,6.458946,4386300
2012-09-26,7.730000,7.730000,7.626667,7.636667,6.386466,2909100
2012-09-27,7.706667,7.860000,7.640000,7.806667,6.528636,4180500
2012-09-28,7.753333,7.813333,7.700000,7.763333,6.492397,3616800
2012-10-01,7.793333,7.906667,7.790000,7.843333,6.559299,3969300
2012-10-02,7.880000,7.880000,7.766667,7.773333,6.500761,5739600
2012-10-03,7.776667,7.800000,7.726667,7.750000,6.481246,2630400
2012-10-04,7.793333,7.936667,7.750000,7.900000,6.606690,2728500
2012-10-05,7.940000,8.006667,7.850000,7.863333,6.576027,3306600
2012-10-08,7.816667,7.906667,7.800000,7.846667,6.562087,2064600
2012-10-09,7.820000,7.856667,7.723333,7.770000,6.497973,2862600
2012-10-10,7.820000,7.920000,7.776667,7.853333,6.567664,4235400
2012-10-11,7.930000,7.930000,7.820000,7.833333,6.550937,2696400
2012-10-12,7.820000,7.843333,7.720000,7.753333,6.484035,3059400
2012-10-15,7.760000,7.906667,7.703333,7.896667,6.603903,2980500
2012-10-16,7.936667,8.056667,7.890000,8.026667,6.712619,3705000
2012-10-17,8.013333,8.163333,7.953333,8.156667,6.821337,3199200
2012-10-18,8.140000,8.193333,8.120000,8.190000,6.849216,3156900
2012-10-19,8.143333,8.190000,8.010000,8.090000,6.765585,3621300
2012-10-22,8.023333,8.116667,7.970000,8.043333,6.726558,3663000
2012-10-23,7.950000,8.126667,7.916667,8.043333,6.726558,5095500
2012-10-24,8.073333,8.143333,7.826667,7.860000,6.573237,7630500
2012-10-25,7.866667,8.056667,7.850000,7.956667,6.654079,4948500
2012-10-26,7.963333,7.990000,7.880000,7.923333,6.626202,1708800
2012-10-31,7.996667,8.010000,7.893333,7.926667,6.628991,4691700
2012-11-01,7.963333,8.100000,7.916667,8.053333,6.734920,4595400
2012-11-02,8.093333,8.116667,8.006667,8.006667,6.695896,2678100
2012-11-05,7.966667,8.120000,7.933333,8.093333,6.768373,2248200
2012-11-06,8.110000,8.173333,8.033333,8.136667,6.804613,2984700
2012-11-07,8.033333,8.066667,7.906667,7.930000,6.631779,4749300
2012-11-08,7.916667,8.050000,7.850000,7.853333,6.567664,3213300
2012-11-09,7.840000,7.976667,7.826667,7.863333,6.576027,2666100
2012-11-12,7.886667,7.940000,7.776667,7.826667,6.545362,2160000
2012-11-13,7.783333,7.906667,7.720000,7.720000,6.456158,2829900
2012-11-14,7.733333,7.760000,7.590000,7.603333,6.358591,5094300
2012-11-15,7.596667,7.703333,7.543333,7.690000,6.431069,4847100
2012-11-16,7.693333,7.723333,7.603333,7.650000,6.397617,5291100
2012-11-19,7.736667,7.773333,7.700000,7.766667,6.495185,3932400
2012-11-20,7.750000,7.750000,7.650000,7.706667,6.445008,4019400
2012-11-21,7.716667,7.750000,7.660000,7.743333,6.475671,1744500
2012-11-23,7.780000,7.933333,7.736667,7.926667,6.628991,1608600
2012-11-26,7.906667,7.926667,7.820000,7.846667,6.562087,2339100
2012-11-27,7.826667,7.930000,7.810000,7.870000,6.581599,2873100
2012-11-28,7.820000,8.063333,7.820000,7.983333,6.676381,5277000
2012-11-29,8.000000,8.116667,7.973333,8.086667,6.762799,2909100
2012-11-30,8.080000,8.140000,8.040000,8.076667,6.754435,3152400
2012-12-03,8.113333,8.133333,7.936667,7.963333,6.659655,4215600
2012-12-04,7.963333,8.053333,7.956667,8.053333,6.734920,3425400
2012-12-05,8.063333,8.086667,7.880000,7.890000,6.598326,7978500
2012-12-06,7.890000,7.940000,7.816667,7.896667,6.603903,6063300
2012-12-07,7.936667,7.973333,7.866667,7.903333,6.609480,2426100
2012-12-10,7.916667,7.980000,7.813333,7.826667,6.545362,3657600
2012-12-11,7.880000,7.896667,7.823333,7.853333,6.567664,4221900
2012-12-12,7.833333,8.246667,7.800000,8.103333,6.814335,13678200
2012-12-13,8.060000,8.153333,8.060000,8.110000,6.819941,7057500
2012-12-14,7.986667,8.130000,7.986667,8.066667,6.783501,4687800
2012-12-17,8.110000,8.230000,8.086667,8.226667,6.918052,4197300
2012-12-18,8.203333,8.410000,8.156667,8.403333,7.066614,5436000
2012-12-19,8.363333,8.473333,8.360000,8.406667,7.069418,4451700
2012-12-20,8.916667,8.933333,8.560000,8.703333,7.318892,16182300
2012-12-21,8.613333,8.613333,8.430000,8.496667,7.145103,7628700
2012-12-24,8.530000,8.530000,8.393333,8.406667,7.069418,1526700
2012-12-26,8.423333,8.450000,8.356667,8.386667,7.052599,1869300
2012-12-27,8.403333,8.403333,8.276667,8.350000,7.021765,2443200
2012-12-28,8.293333,8.376667,8.276667,8.296667,6.976916,3764400
2012-12-31,8.293333,8.343333,8.250000,8.330000,7.004945,2138400
2013-01-02,8.470000,8.586667,8.426667,8.586667,7.220786,3931800
2013-01-03,8.583333,8.876667,8.423333,8.793333,7.394578,10508700
2013-01-04,8.770000,8.833333,8.726667,8.826667,7.422608,4151700
2013-01-07,8.823333,8.823333,8.716667,8.756667,7.363741,2588700
2013-01-08,8.726667,8.746667,8.650000,8.700000,7.316091,2956500
2013-01-09,8.670000,8.826667,8.670000,8.790000,7.391774,2744100
2013-01-10,8.833333,8.876667,8.790000,8.876667,7.464655,2791800
2013-01-11,8.826667,8.870000,8.800000,8.860000,7.450641,2014500
2013-01-14,8.870000,8.923333,8.830000,8.906667,7.489882,3189900
2013-01-15,8.906667,8.946667,8.833333,8.930000,7.509505,2401500
2013-01-16,8.900000,9.023333,8.880000,8.950000,7.526322,3312600
2013-01-17,8.986667,9.066667,8.930000,9.023333,7.587992,2881800
2013-01-18,9.043333,9.086667,9.010000,9.043333,7.604810,2079900
2013-01-22,9.066667,9.170000,9.036667,9.166667,7.708525,2913300
2013-01-23,9.160000,9.166667,9.033333,9.126667,7.674889,2578500
2013-01-24,9.130000,9.196667,9.130000,9.170000,7.711326,2312100
2013-01-25,9.233333,9.240000,9.123333,9.233333,7.764585,1863600
2013-01-28,9.210000,9.303333,9.176667,9.260000,7.787011,2607600
2013-01-29,9.236667,9.330000,9.216667,9.300000,7.820649,3675600
2013-01-30,9.276667,9.333333,9.256667,9.323333,7.840271,2945700
2013-01-31,9.260000,9.496667,9.133333,9.440000,7.938378,6516600
2013-02-01,9.540000,9.686667,9.470000,9.546667,8.028078,5477400
2013-02-04,9.523333,9.536667,9.373333,9.453333,7.949592,3344400
2013-02-05,9.530000,9.640000,9.423333,9.603333,8.075731,4220400
2013-02-06,9.546667,9.676667,9.500000,9.666667,8.128992,3057000
2013-02-07,9.656667,9.763333,9.610000,9.753333,8.201870,2828100
2013-02-08,9.800000,9.830000,9.713333,9.823333,8.260734,2591400
2013-02-11,9.830000,10.716667,9.773333,10.126667,8.515817,20122500
2013-02-12,10.443333,10.550000,9.976667,10.183333,8.563469,10155000
2013-02-13,10.146667,10.566667,10.146667,10.550000,8.871812,9632100
2013-02-14,10.503333,10.503333,10.136667,10.200000,8.577486,16959300
2013-02-15,10.186667,10.600000,10.173333,10.356667,8.709231,8296800
2013-02-19,10.413333,10.523333,10.366667,10.496667,8.826962,3855000
2013-02-20,10.460000,10.506667,10.330000,10.350000,8.703626,4263600
2013-02-21,10.343333,10.413333,10.250000,10.326667,8.684004,3233400
2013-02-22,10.346667,10.480000,10.343333,10.453333,8.790522,5220000
2013-02-25,10.506667,10.593333,10.273333,10.276667,8.641958,3538200
2013-02-26,10.380000,10.576667,10.353333,10.483333,8.815750,5543700
2013-02-27,10.416667,10.626667,10.416667,10.596667,8.911054,3050400
2013-02-28,10.600000,10.633333,10.540000,10.553333,8.874612,3492900
2013-03-01,10.533333,10.566667,10.393333,10.526667,8.852191,4839000
2013-03-04,10.480000,10.683333,10.436667,10.676667,8.978329,4885200
2013-03-05,10.693333,10.943333,10.693333,10.816667,9.096060,5757000
2013-03-06,10.816667,10.930000,10.723333,10.743333,9.034389,4283400
2013-03-07,10.766667,10.793333,10.656667,10.666667,8.969919,4296000
2013-03-08,10.743333,10.783333,10.656667,10.676667,8.978329,3442500
2013-03-11,10.670000,10.796667,10.640000,10.770000,9.056812,2043000
2013-03-12,10.683333,10.746667,10.666667,10.700000,9.034299,2829000
2013-03-13,10.703333,10.780000,10.636667,10.706667,9.039929,2876100
2013-03-14,10.733333,10.926667,10.726667,10.866667,9.175019,2539200
2013-03-15,10.923333,10.963333,10.810000,10.856667,9.166575,5337600
2013-03-18,10.723333,10.823333,10.666667,10.770000,9.093401,2232600
2013-03-19,10.780000,10.800000,10.476667,10.663333,9.003340,4667100
2013-03-20,10.686667,10.740000,10.623333,10.646667,8.989270,4179900
2013-03-21,10.620000,10.796667,10.613333,10.680000,9.017415,3607200
2013-03-22,10.730000,10.813333,10.666667,10.786667,9.107475,2247900
2013-03-25,10.813333,10.903333,10.676667,10.713333,9.045556,2540100
2013-03-26,10.763333,10.846667,10.743333,10.836667,9.149694,2252400
2013-03-27,10.720000,10.836667,10.650000,10.793333,9.113105,2907900
2013-03-28,10.763333,10.800000,10.703333,10.766667,9.090589,3337200
2013-04-01,10.760000,10.833333,10.653333,10.670000,9.008971,2070600
2013-04-02,10.036667,10.036667,9.240000,9.303333,7.855055,34330800
2013-04-03,9.336667,9.533333,9.290000,9.423333,7.956376,11937300
2013-04-04,9.463333,9.623333,9.443333,9.523333,8.040806,7059600
2013-04-05,9.453333,9.630000,9.453333,9.586667,8.094282,7433700
2013-04-08,9.590000,9.670000,9.503333,9.666667,8.161830,4312200
2013-04-09,9.696667,9.716667,9.450000,9.583333,8.091468,5419800
2013-04-10,9.570000,9.670000,9.570000,9.666667,8.161830,6085500
2013-04-11,9.660000,9.806667,9.636667,9.723333,8.209674,5263500
2013-04-12,9.703333,9.740000,9.636667,9.726667,8.212490,3656700
2013-04-15,9.666667,9.760000,9.510000,9.513333,8.032366,2929500
2013-04-16,9.563333,9.616667,9.390000,9.546667,8.060510,3722400
2013-04-17,9.386667,9.533333,9.386667,9.433333,7.964819,5097000
2013-04-18,9.500000,9.510000,9.260000,9.313333,7.863500,4471200
2013-04-19,9.346667,9.370000,9.286667,9.323333,7.871944,4723500
2013-04-22,9.310000,9.400000,9.156667,9.383333,7.922601,7539900
2013-04-23,9.413333,9.523333,9.383333,9.490000,8.012661,4852200
2013-04-24,9.473333,9.553333,9.210000,9.400000,7.936674,6661500
2013-04-25,9.456667,9.636667,9.400000,9.576667,8.085838,6108900
2013-04-26,9.590000,9.676667,9.553333,9.636667,8.136499,3747000
2013-04-29,9.673333,9.723333,9.626667,9.700000,8.189972,3910500
2013-04-30,9.670000,9.826667,9.670000,9.826667,8.296924,5244600
2013-05-01,9.780000,9.840000,9.700000,9.750000,8.232186,2758200
2013-05-02,9.760000,9.993333,9.736667,9.990000,8.434828,4309500
2013-05-03,10.053333,10.176667,10.053333,10.153333,8.572734,8183400
2013-05-06,10.176667,10.226667,10.043333,10.046667,8.482674,3899700
2013-05-07,10.070000,10.156667,10.060000,10.073333,8.505188,4406700
2013-05-08,10.073333,10.203333,10.006667,10.180000,8.595251,3673500
2013-05-09,10.166667,10.186667,10.046667,10.076667,8.508002,3295800
2013-05-10,10.060000,10.200000,10.016667,10.166667,8.583992,4205400
2013-05-13,10.163333,10.233333,10.076667,10.160000,8.578365,2790300
2013-05-14,10.143333,10.376667,10.143333,10.306667,8.702198,3823500
2013-05-15,10.296667,10.433333,10.246667,10.376667,8.761300,3790200
2013-05-16,10.333333,10.383333,10.230000,10.253333,8.657166,3152100
2013-05-17,10.260000,10.446667,10.166667,10.420000,8.797889,6972300
2013-05-20,10.400000,10.500000,10.346667,10.446667,8.820401,3033000
2013-05-21,10.416667,10.506667,10.356667,10.396667,8.778187,3240900
2013-05-22,10.130000,10.563333,10.113333,10.326667,8.719084,9169800
2013-05-23,10.236667,10.323333,10.130000,10.306667,8.702198,6631800
2013-05-24,10.260000,10.273333,10.103333,10.240000,8.645910,3030300
2013-05-28,10.403333,10.553333,10.326667,10.490000,8.856992,4898700
2013-05-29,10.500000,10.600000,10.420000,10.530000,8.890762,4981200
2013-05-30,10.510000,10.816667,10.446667,10.716667,9.048374,4154400
2013-05-31,10.706667,10.770000,10.486667,10.486667,8.854178,4959300
2013-06-03,10.486667,10.533333,10.176667,10.353333,8.741600,3925500
2013-06-04,10.393333,10.503333,10.250000,10.280000,8.679682,4083900
2013-06-05,10.340000,10.400000,10.196667,10.346667,8.735970,4511700
2013-06-06,10.380000,10.620000,10.356667,10.616667,8.963939,3334500
2013-06-07,10.726667,10.963333,10.646667,10.960000,9.253825,3881700
2013-06-10,11.000000,11.143333,10.860000,10.973333,9.265084,3351600
2013-06-11,10.823333,10.846667,10.656667,10.706667,9.039929,3569700
2013-06-12,10.723333,10.756667,10.440000,10.446667,8.856245,3860100
2013-06-13,10.400000,10.913333,10.396667,10.860000,9.206654,6565800
2013-06-14,10.886667,10.986667,10.780000,10.866667,9.212305,2973900
2013-06-17,10.953333,11.090000,10.866667,11.013333,9.336643,2410800
2013-06-18,10.993333,11.116667,10.983333,11.063333,9.379031,2980800
2013-06-19,11.033333,11.040000,10.880000,10.903333,9.243390,2925000
2013-06-20,10.836667,10.996667,10.750000,10.916667,9.254694,5862300
2013-06-21,11.013333,11.016667,10.803333,10.856667,9.203827,8353500
2013-06-24,10.806667,10.856667,10.506667,10.616667,9.000366,3535500
2013-06-25,10.663333,10.876667,10.643333,10.783333,9.141659,4276800
2013-06-26,10.903333,10.946667,10.770000,10.810000,9.164267,5273100
2013-06-27,10.890000,10.960000,10.810000,10.953333,9.285779,3556500
2013-06-28,10.926667,10.980000,10.796667,10.930000,9.265996,4184100
2013-07-01,10.983333,11.153333,10.933333,11.036667,9.356423,2871900
2013-07-02,11.080000,11.166667,10.946667,11.020000,9.342299,2154900
2013-07-03,10.953333,10.990000,10.873333,10.906667,9.246215,1230900
2013-07-05,10.920000,11.100000,10.910000,11.100000,9.410115,2204100
2013-07-08,11.130000,11.166667,11.043333,11.046667,9.364903,2428500
2013-07-09,11.113333,11.153333,11.023333,11.080000,9.393161,2741400
2013-07-10,11.103333,11.143333,10.986667,11.090000,9.401640,2739900
2013-07-11,11.200000,11.396667,11.193333,11.373333,9.641837,4275600
2013-07-12,11.416667,11.460000,11.356667,11.433333,9.692703,2102700
2013-07-15,11.443333,11.470000,11.353333,11.380000,9.647490,1919700
2013-07-16,11.366667,11.400000,11.173333,11.260000,9.545755,3104400
2013-07-17,11.286667,11.326667,11.200000,11.223333,9.514675,1768500
2013-07-18,11.256667,11.403333,11.216667,11.380000,9.647490,1482000
2013-07-19,11.360000,11.360000,11.236667,11.296667,9.576845,2396400
2013-07-22,11.363333,11.366667,11.150000,11.253333,9.540106,3090900
2013-07-23,11.216667,11.380000,11.216667,11.280000,9.562712,3674400
2013-07-24,11.296667,11.320000,10.883333,10.936667,9.271648,4048200
2013-07-25,10.920000,11.083333,10.876667,11.076667,9.390334,4894500
2013-07-26,10.983333,10.986667,10.833333,10.973333,9.302734,3015300
2013-07-29,10.926667,11.003333,10.866667,11.003333,9.328165,2757900
2013-07-30,10.690000,10.840000,10.623333,10.820000,9.172742,5785500
2013-07-31,10.780000,10.900000,10.763333,10.800000,9.155790,5638800
2013-08-01,10.900000,11.070000,10.860000,11.066667,9.381855,4077000
2013-08-02,11.046667,11.063333,10.960000,10.993333,9.319685,2277000
2013-08-05,10.930000,10.943333,10.853333,10.870000,9.215132,1704300
2013-08-06,10.890000,10.896667,10.773333,10.843333,9.192523,3427500
2013-08-07,10.830000,10.830000,10.676667,10.746667,9.110576,1935300
2013-08-08,10.790000,10.830000,10.706667,10.770000,9.130352,2286900
2013-08-09,10.756667,10.833333,10.636667,10.636667,9.017319,2532300
2013-08-12,10.633333,10.760000,10.590000,10.653333,9.031452,4235700
2013-08-13,10.633333,10.703333,10.570000,10.636667,9.017319,2346600
2013-08-14,10.616667,10.726667,10.590000,10.653333,9.031452,1982100
2013-08-15,10.556667,10.586667,10.313333,10.380000,8.799729,4733700
2013-08-16,10.356667,10.436667,10.233333,10.263333,8.700825,3891300
2013-08-19,10.253333,10.366667,10.213333,10.260000,8.697998,3999300
2013-08-20,10.253333,10.450000,10.250000,10.406667,8.822336,4298100
2013-08-21,10.623333,10.680000,10.490000,10.513333,8.912766,5463300
2013-08-22,10.533333,10.630000,9.943333,10.153333,8.607572,7179000
2013-08-23,10.233333,10.320000,10.160000,10.276667,8.712128,6221700
2013-08-26,10.303333,10.333333,10.216667,10.216667,8.661263,3562800
2013-08-27,10.126667,10.163333,9.946667,9.980000,8.460625,4697100
2013-08-28,10.003333,10.056667,9.900000,9.946667,8.432369,5643000
2013-08-29,9.913333,10.066667,9.896667,10.020000,8.494536,3571200
2013-08-30,10.083333,10.133333,9.916667,9.953333,8.438021,3765600
2013-09-03,10.116667,10.163333,9.890000,9.926667,8.415414,3603300
2013-09-04,9.926667,10.110000,9.836667,10.000000,8.477579,7253100
2013-09-05,9.986667,10.140000,9.986667,10.090000,8.553882,3511500
2013-09-06,10.146667,10.223333,9.966667,10.170000,8.621702,4563600
